counter,start,storeDLT,storeKfrags,finish
0,1623,3792,114,70,106
6,2717,6557,159,83,121
5,9166,2050,115,64,107
2,6316,6287,116,69,108
9,5407,11852,115,62,105
3,9396,14663,111,63,107
7,4135,20391,121,68,110
1,3157,24687,111,69,113
11,19538,12028,113,69,124
10,27828,7869,112,67,105
19,21959,12273,123,72,105
15,21464,16276,114,69,111
17,12221,20368,114,73,111
12,11647,24601,113,64,113
4,15940,24195,113,71,109
8,7767,27999,111,63,117
13,25477,10284,108,61,104
14,32007,5643,116,68,115
18,2586,4102,112,69,106
16,2477,6976,114,66,145
