counter,start,storeDLT,storeKfrags,finish
0,1623,2466,110,59,107
6,2717,5765,110,58,105
5,9166,2496,108,61,104
2,6316,6614,125,62,111
9,5407,10728,111,65,108
3,9396,14882,112,67,112
7,4135,18537,115,72,106
1,3157,23871,109,66,148
11,19538,10934,127,63,109
10,27828,7055,109,61,106
19,21959,11503,112,66,109
15,21464,15477,110,65,107
17,12221,19573,110,70,108
12,11647,23814,117,62,108
4,15940,23439,108,58,107
8,7767,26668,112,75,114
13,25477,9448,110,58,113
14,32007,4738,109,62,113
18,2586,2576,113,71,113
16,2477,6181,112,68,110
