counter,start,storeDLT,storeKfrags,finish
0,2890,8110,121,69,114
4,2803,19591,129,60,103
6,14220,22005,122,68,105
2,22887,24089,118,67,108
1,22691,33011,127,66,112
7,23286,47273,115,68,109
19,21859,55408,125,71,104
18,19757,62475,111,66,113
5,20241,77381,114,74,104
8,15875,86978,128,67,104
17,26495,89657,115,70,112
3,26726,97585,112,64,106
16,21240,109318,114,64,107
12,21681,119598,123,69,103
15,50419,95034,110,67,114
13,72107,90150,121,61,104
9,87755,75712,114,68,106
14,105697,41323,114,65,111
10,94430,36434,111,68,110
11,89814,47540,125,64,104
