counter,start,storeDLT,storeKfrags,finish
0,2890,7647,113,67,116
4,2803,20929,110,64,107
6,14220,21345,122,60,107
2,22887,21398,112,66,130
1,22691,35693,111,67,110
7,23286,43939,112,63,106
19,21859,60620,111,66,121
18,19757,64587,112,66,110
5,20241,74927,112,67,117
8,15875,89641,110,67,113
17,26495,93897,112,69,105
3,26726,99044,142,77,104
16,21240,105724,115,63,104
12,21681,115911,110,65,104
15,50419,95597,109,57,103
13,72107,89598,108,74,112
9,87755,73363,119,68,103
14,105697,36533,110,70,105
10,94430,40655,116,66,105
11,89814,52869,113,62,109
