counter,start,storeDLT,storeKfrags,finish
0,2890,10336,112,67,115
4,2803,18257,114,68,111
6,14220,22865,112,65,110
2,22887,24634,128,64,109
1,22691,34363,122,69,105
7,23286,44379,111,64,104
19,21859,54513,116,63,108
18,19757,67691,113,69,116
5,20241,78938,117,67,106
8,15875,87638,116,67,110
17,26495,88661,111,68,114
3,26726,99381,113,66,120
16,21240,109752,109,65,108
12,21681,121264,112,59,104
15,50419,100151,112,70,108
13,72107,88136,113,69,111
9,87755,76825,109,67,106
14,105697,42321,116,63,112
10,94430,43772,118,72,108
11,89814,49997,118,65,104
