counter,start,storeDLT,storeKfrags,finish
0,2789,11708,111,88,116
1,2817,19242,124,70,104
2,2879,29681,117,64,116
4,3314,37934,110,67,117
5,3354,45273,112,80,103
15,20624,39763,110,65,108
13,20726,48033,111,70,115
18,20913,57095,124,94,193
3,46560,41406,111,60,103
8,38764,45663,111,74,110
16,38178,58105,118,64,109
19,37617,66697,111,65,116
11,33303,74969,112,61,112
12,53704,55640,110,93,107
14,54951,64985,115,63,103
7,52426,72945,110,67,111
6,48401,82256,116,67,106
17,46485,89596,120,68,102
9,47786,96334,109,66,115
10,83381,6955,111,64,103
