counter,start,storeDLT,storeKfrags,finish
0,2789,11484,111,81,110
1,2817,20113,111,66,108
2,2879,30019,113,80,103
4,3314,38365,111,66,127
5,3354,46505,119,67,103
15,20624,40320,175,63,102
13,20726,48692,112,62,103
18,20913,56757,111,71,115
3,46560,42076,113,64,105
8,38764,46655,112,59,104
16,38178,58864,110,63,107
19,37617,67328,109,60,105
11,33303,75634,112,65,104
12,53704,57118,109,67,109
14,54951,65465,110,72,109
7,52426,73407,111,66,109
6,48401,81811,117,62,104
17,46485,89146,117,76,110
9,47786,94310,115,66,118
10,83381,5180,116,64,108
