counter,start,storeDLT,storeKfrags,finish
1,10114,11105,126,66,106
14,8399,21855,115,68,117
4,11726,29172,130,71,110
8,8552,41765,125,66,121
2,7058,47883,114,78,106
0,12077,58697,116,69,113
15,25113,51914,115,64,109
11,25036,62089,118,68,115
3,53335,46976,117,71,112
7,64209,46538,117,81,107
16,61382,55289,121,74,107
5,64416,67868,180,74,154
6,70172,72253,122,65,136
17,56616,87314,131,66,115
12,53416,87229,122,74,110
10,46851,97520,117,75,120
9,52380,106314,116,73,118
13,46949,102667,114,69,120
19,78980,62458,114,66,109
18,88847,55317,114,69,108
