counter,start,storeDLT,storeKfrags,finish
1,10114,6048,126,69,116
14,8399,15562,119,68,113
4,11726,24863,1026,208,110
8,8552,36929,120,72,108
2,7058,51015,118,66,119
0,12077,62679,121,64,106
15,25113,45225,115,62,111
11,25036,56932,149,154,106
3,53335,40156,1072,85,105
7,64209,39570,152,167,118
16,61382,50045,119,69,107
5,64416,65223,131,66,114
6,70172,70543,115,63,108
17,56616,80014,155,195,108
12,53416,80527,133,153,111
10,46851,92128,123,74,114
9,52380,100408,119,67,107
13,46949,101170,119,68,110
19,78980,54962,116,66,107
18,88847,51284,138,72,109
