counter,start,storeDLT,storeKfrags,finish
1,10114,12661,117,72,111
14,8399,21200,117,79,113
4,11726,32421,116,63,112
8,8552,41885,116,68,114
2,7058,44988,116,65,115
0,12077,60549,122,68,115
15,25113,54688,120,99,121
11,25036,65140,126,74,121
3,53335,48735,115,104,109
7,64209,45431,115,70,110
16,61382,59298,135,71,109
5,64416,60104,115,70,108
6,70172,85364,116,63,107
17,56616,88305,115,68,114
12,53416,89953,115,68,118
10,46851,101588,121,79,126
9,52380,106136,120,83,127
13,46949,104229,117,70,121
19,78980,62209,118,73,108
18,88847,57756,122,64,114
