counter,start,storeDLT,storeKfrags,finish
1,10114,11299,117,64,108
0,12077,21194,117,71,112
4,11726,32184,121,69,106
8,8552,44326,114,68,119
2,7058,44588,117,72,106
14,8399,66397,116,69,116
15,25113,56335,176,66,107
11,25036,66200,148,71,108
3,53335,50397,123,69,118
7,64209,44620,114,70,113
16,61382,57081,123,71,109
5,64416,69369,123,69,114
6,70172,82030,116,63,108
17,56616,89229,116,68,107
12,53416,90506,115,71,116
10,46851,98509,116,81,112
9,52380,108779,180,62,107
13,46949,103920,114,64,106
19,78980,63477,122,67,108
18,88847,59703,145,62,107
