counter,start,storeDLT,storeKfrags,finish
1,10114,13009,117,76,118
4,11726,33557,145,70,108
8,8552,43758,114,72,107
2,7058,45815,115,68,119
0,12077,60780,123,67,130
14,8399,67688,130,66,110
15,25113,55045,114,64,108
11,25036,65492,117,68,137
3,53335,48094,115,67,112
7,64209,48136,131,86,107
16,61382,59174,118,82,423
5,64416,59472,114,72,116
6,70172,84877,126,72,107
17,56616,86930,116,66,106
12,53416,89855,114,63,107
10,46851,99465,118,64,106
9,52380,108305,117,80,114
13,46949,105623,115,68,106
19,78980,57902,118,65,106
18,88847,58356,129,62,107
