counter,start,storeDLT,storeKfrags,finish
1,10114,7049,124,75,107
14,8399,16506,115,65,105
4,11726,26961,114,69,107
8,8552,36006,113,71,116
2,7058,52644,120,65,110
0,12077,63621,124,69,109
15,25113,47336,115,69,112
11,25036,56929,144,146,106
3,53335,41148,114,110,106
7,64209,43513,116,67,108
16,61382,51177,118,76,115
5,64416,63973,117,63,107
6,70172,79211,116,71,107
17,56616,80013,148,179,110
12,53416,83032,129,62,110
10,46851,93638,120,71,113
9,52380,104143,125,70,110
13,46949,99694,119,78,108
19,78980,57554,130,67,110
18,88847,54657,115,65,106
