counter,start,storeDLT,storeKfrags,finish
0,2802,2788,144,66,110
16,3154,14110,112,64,125
6,2899,24925,122,66,108
8,2823,36254,114,64,138
14,13151,36616,112,77,106
4,22125,38629,117,61,107
7,33359,37143,111,64,104
1,33138,48691,113,66,105
3,42581,46594,117,69,130
2,40685,56809,121,63,105
11,42540,56828,120,58,109
15,40370,64544,112,66,132
5,38108,72839,110,62,103
13,40070,83749,115,67,116
19,37815,93927,110,66,110
12,37910,103582,109,58,105
18,47975,83198,114,73,104
10,48409,93283,110,64,111
17,102851,32934,113,66,109
9,112261,31300,115,67,117
