counter,start,storeDLT,storeKfrags,finish
0,2917,9400,120,73,112
2,3119,14136,111,76,104
15,2780,25395,110,73,116
18,12440,29786,110,86,110
14,32021,23518,111,59,104
1,31223,32236,112,64,107
11,30179,43297,125,71,105
4,32563,43270,117,60,117
6,32692,51428,113,62,108
12,30107,63804,118,63,104
13,26053,74808,111,78,103
7,25031,81771,113,69,107
3,25364,90842,111,67,106
5,18556,100766,112,65,122
16,18124,109724,115,76,108
19,27120,111761,110,69,116
8,37746,97970,117,68,109
17,46992,96850,119,70,111
10,91372,10813,111,66,109
9,87109,18223,116,72,118
