counter,start,storeDLT,storeKfrags,finish
9,2389,3887,242,130,32
0,3413,6482,83,53,15
2,2420,8705,189,557,365
7,4258,7741,23,26,12
1,8658,5890,36,39,24
3,6996,5754,22,22,20
4,6643,6093,29,40,97
6,4718,3719,29,341,777
8,2823,3978,29,153,41
5,5059,2673,75,174,602
