counter,start,storeDLT,storeKfrags,finish
9,2389,3481,130,169,174
2,2420,7656,210,262,509
0,3413,7779,131,335,737
7,4258,7991,78,62,20
1,8658,6124,71,86,20
3,6996,4795,13,11,11
4,6643,6373,25,26,14
6,4718,3538,72,51,75
8,2823,2942,263,234,467
5,5059,2878,148,280,259
