counter,start,storeDLT,storeKfrags,finish
1,4968,5626,121,62,171
6,2833,13305,113,73,102
0,5979,19282,114,63,116
3,4852,26786,119,71,103
9,3192,31643,119,60,106
13,28865,15474,110,88,111
5,29398,11909,113,65,113
14,16500,18424,171,61,102
4,19092,25836,115,70,111
8,14978,32490,117,60,103
2,19234,38920,111,64,103
11,8853,37649,136,59,109
10,9190,44224,114,67,113
7,41345,5811,110,68,106
12,37681,12262,112,86,108
18,27930,18631,114,69,112
16,16101,24897,117,67,112
17,7769,5556,115,62,110
19,4542,5748,112,69,103
15,2703,7663,120,59,103
