counter,start,storeDLT,storeKfrags,finish
1,4968,2712,111,71,111
6,2833,9514,110,60,106
0,5979,16540,110,61,108
3,4852,23442,171,125,114
9,3192,28673,111,64,106
13,28865,10389,150,71,109
5,29398,9125,109,63,111
14,16500,18868,111,70,112
4,19092,22711,110,66,112
8,14978,27809,115,80,109
2,19234,35440,111,72,111
11,8853,34255,116,66,115
10,9190,40884,112,72,109
7,41345,1710,111,63,103
12,37681,8907,110,67,116
18,27930,15169,110,65,108
16,16101,22796,109,60,104
17,7769,3968,115,66,113
19,4542,3410,113,71,103
15,2703,2424,117,59,119
