counter,start,storeDLT,storeKfrags,finish
0,6820,3729,117,74,168
5,6038,11157,109,71,106
7,7233,16981,109,63,103
10,7566,22008,109,60,103
14,4066,26547,125,73,108
6,3757,31501,111,70,111
1,5128,35018,110,64,104
13,28241,19096,112,69,105
8,40822,14039,111,83,111
18,29995,17574,267,89,106
2,38831,24107,113,61,103
4,28031,28591,181,68,104
3,37707,34956,352,805,110
11,26807,31799,111,67,124
16,27046,40564,112,90,306
15,13176,43043,114,76,103
12,18766,50742,123,72,114
19,66667,9665,499,297,161
17,58515,15961,113,94,109
9,146027,6157,680,301,727
