counter,start,storeDLT,storeKfrags,finish
0,6820,7802,112,60,108
5,6038,11294,112,92,104
7,7233,17534,114,73,107
10,7566,21922,114,60,104
14,4066,27141,118,66,103
6,3757,30971,116,57,104
1,5128,38133,112,66,103
13,28241,21488,108,64,105
8,40822,14130,124,418,106
18,29995,17475,368,100,117
2,38831,23896,111,67,101
4,28031,28659,115,72,102
3,37707,35900,225,752,121
11,26807,33732,137,67,103
16,27046,37516,111,69,129
15,13176,43689,111,64,116
12,18766,73756,154,181,142
19,66667,9572,138,443,467
17,58515,15410,112,76,114
9,146027,14323,111,59,120
