counter,start,storeDLT,storeKfrags,finish
0,6820,9397,108,101,114
5,6038,13740,128,72,103
7,7233,18463,118,95,104
10,7566,24640,399,175,131
14,4066,29439,112,65,103
6,3757,34421,109,68,112
1,5128,40831,112,73,104
13,28241,21925,110,69,105
8,40822,15418,114,62,105
18,29995,21540,212,82,106
2,38831,22513,110,63,121
4,28031,31311,111,67,103
3,37707,37825,169,59,110
11,26807,34771,122,71,117
16,27046,41278,112,70,103
15,13176,44644,111,59,103
12,18766,73791,155,180,185
19,66667,9236,176,237,891
17,58515,15561,125,85,109
9,146027,5524,1248,358,672
